path	line	end	name	status	body_sha256	review
src/SOURCE/PHILAI.cpp	83	84	AI_BATTLE_LOSS_FACTOR_BASE	read	bb106b208f7a74486162ce7ceaf356b96013d11c8de576c651b8c7fd5ea71d2e	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	85	85	AI_BATTLE_PLAYER_FACTOR_BASE	read	c7cb65f2dc26f646dfa96181cf3e555231dce8e2c46fb3bd512e42ca38406f62	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	86	86	AI_BATTLE_HERO_EXPERIENCE_FACTOR	read	b2beca938aed964320aa740c3bd94023c1d4fda179cbaaa76954903192f3ba2a	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	87	88	AI_BATTLE_PERCENT_SCALE	read	6970d62df08c15912d9f50510eff52625df4765cb906b6ca8afd68ca7a6dbfd4	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	89	89	AI_QUICK_COMBAT_EXPERIENCE_DIFFICULTY_STEP	read	9d666ceb4462158f189c035df2731988d259c42c3da3d3b5268c929e7f966405	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	90	91	AI_QUICK_COMBAT_WIN_BONUS_THRESHOLD	read	b7bcfea11a8fb29eed0906d2016deafe5d8b2931b9bb784a07843bf20dd73f46	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	92	93	AI_QUICK_COMBAT_WIN_BONUS	read	c3e21dfb6b262df37ca02dbd1c6641131f045df4b5012a2e5b751a7181345bb0	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	94	94	AI_QUICK_COMBAT_HIGH_WIN_CHANCE	read	c02aaf2c5c34df15a4fe460741b9eb97e0e28a965ca0399a5191393302238b93	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	95	95	AI_QUICK_COMBAT_MINIMUM_CASUALTY	read	6c60de6532815b18c599d06b2a62c6f9937b2606bb83bd5e64a8ee6af718e41b	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	96	96	AI_QUICK_COMBAT_CASUALTY_CAP_CHANCE	read	c3b872407dd1a82eb9a52852ec497110d654b4508e2e535267f97952e2316742	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	97	97	AI_QUICK_COMBAT_CASUALTY_DIVISOR	read	dff02265228b6fbe737a9489874aca2caf8d3a789e1ebe41062361adf1ddc7e6	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	98	98	AI_QUICK_COMBAT_DAMAGE_PENALTY_LOW	read	17a94c2b14db1ba77502910103ac33f7c8470977b2550dff15c68d282f053bf7	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	99	100	AI_QUICK_COMBAT_DAMAGE_PENALTY_HIGH	read	ad54352dd19d6ef83ffd14d8ba593fff0d68ead07af57560a0faa9931d3e5221	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	101	101	AI_QUICK_COMBAT_DAMAGE_PENALTY	read	133a224b88254a7fad60ef2972f900e0540562c3efa4e5aa1112fe8676d7daa3	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	102	102	AI_QUICK_COMBAT_DEFEAT_THRESHOLD	read	55df3e71baf27a6e4493ea06737878a815d7d532c95c1b6c82fb89ab6893fe0a	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	103	104	AI_QUICK_COMBAT_NECROMANCY_THRESHOLD	read	7ec4ae1d729a8623c2946fd599dfd4cb6a01f5dae5e3a2aa9633579453d96437	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	105	105	AI_QUICK_COMBAT_NECROMANCY_FACTOR	read	1f31d45cdc0b5760bc851b84942fe4c9fc683f2a6db181d1d1975588eb4d36e7	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	106	106	AI_TOWN_DEFENSE_THRESHOLD	read	bbf40341e16e6943220cbcd9ddcfe826517a30a59015bc45f92fd0c410b394f7	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	107	108	AI_TOWN_ARCHER_OVERWHELMING_FACTOR	read	f93eda7980cf880c24c483bd8d491b650ac60d4f752201a5309a1bd9f0999ffa	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	109	110	AI_TOWN_ARCHER_ADVANTAGE_FACTOR	read	0b7e74f9beae88904fb82fc89e74e1a108b30cec28bc63d88c77ff30e2800719	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	111	112	AI_UPGRADE_EXISTING_STACK_FACTOR	read	52eb9f89bdcda9ed875a96aee36642670dcabe3c47d306d7c873b2187269de28	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	113	113	AI_HERO_INTERACTION_ALPHA_SHARE	read	6709734f873a74b41f8ba46910b0bd17b74c578ec2e47f324e68426e2cc117ef	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	114	114	AI_HERO_INTERACTION_TARGET_SHARE	read	cf7131e9759ddf9f58ec5bcb8a1d20b12bd385c743973128abd2c224a99eaa95	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	115	115	AI_HERO_INTERACTION_MINIMUM_TRANSFER	read	02ec5cd03750c2de0babbf695ae42b42da2b6b77908bda145c3c4f4c7e603737	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	116	116	AI_HERO_INTERACTION_VALUE_FACTOR	read	d97af0045d74a811b1da424534828ca9af24e6a7e09aa686c5a8976631082ecc	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	117	117	AI_PURCHASE_RANDOM_DIVISOR	read	32d6a992874d012c019ec704350dbdf175f5412e726850e9f4876aeb7a605fba	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	118	118	AI_CREATURE_BALANCE_BASE	read	66b11a689c230e3619257d7316ba639c525537b398cb0c97f69a12b35f1eab30	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	119	120	AI_CREATURE_VISITING_HERO_FACTOR	read	94514ff6f5fb0c2397d31ee56cb3823816ac4743217e356372a8aeaddbf30c1f	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	121	122	AI_CREATURE_RANGED_BASE_FACTOR	read	f827edae2092aa309f0fb18e445c16c2bf7a3869dadb4a185f2f7a27839d7e75	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	123	124	AI_CREATURE_RANGED_STACK_FACTOR	read	cd7fc83b4a8848487faf3fa37b3db9299825bedae2fda9f0200af722bd006d15	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	125	126	AI_CREATURE_DANGER_BASE	read	3ab03efb7c9e8e73233c15389ad7a76cf92e2f77d607d07c15e7158c5a72c3bf	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	127	127	AI_CREATURE_EASY_COST_FACTOR	read	1c113939b2a89c10fce17ef8672f70c9f091ef2a89d5267d12bd032e60e1d0cf	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	128	128	AI_CREATURE_RANDOM_BASE	read	761c342a79b7c621103becf30fe1ffcca21d92b3f815c6ea66863d2e13dd7731	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	129	129	AI_HERO_PURCHASE_BONUS	read	ab827a71e40e3bad8f67de08c59826531a681e3eb2ab11ec10b7aad614236088	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	130	130	AI_HERO_PURCHASE_FACTOR	read	aef6c29106b55c6e6484bea4aaf3bc560ada1eb1bd78db546bc14675915540e9	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	131	132	AI_FIGHT_EVENT_REWARD_500_VALUE	read	8ad2e1c3fdb061041739a2de25427ce284c93f01b21434ad5123c4ef3e95cd4d	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	133	134	AI_FIGHT_EVENT_REWARD_1000_VALUE	read	9067189c2f167ef63077412f5036a1eed3a0554b543a22a3e20194c2c861d860	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	135	136	AI_FIGHT_EVENT_REWARD_2000_VALUE	read	ce01aafdcdf478b60bcc7b813b7fea26df07f4577ff720116585a964fe124a62	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	137	138	AI_FIGHT_EVENT_REWARD_3000_VALUE	read	1eee2d9e34e70d1d2cdbb731e59fdbaec745a6657f87b73c117161835c83dc0f	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	139	140	AI_FIGHT_EVENT_REWARD_5000_VALUE	read	e465549bcdd600ec7ef6a537ca8ca5b9f9b70e05ceca239ac4023ab17c09f6a4	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	141	141	AI_HERO_PURCHASE_GOLD_COST	read	ab686eae652614260ab1bdbf54e97a9a13433b4febecfb03cc172361224e55a5	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	142	142	AI_HERO_PURCHASE_EXPERIENCE_BASE	read	5b7a708694c45d89b5b73b5e701554054cfc3251603fb001780e17605cd1cc6b	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	143	143	AI_HERO_PURCHASE_CELL_PENALTY	read	899a148a11a94f98265080a74067f4eea5f5c67acf3735719fb643ffbfe0a5b6	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	144	145	AI_HERO_PURCHASE_RANDOM_BASE	read	c01bb997e2c4af2532f6b9747f39462556c576448d57cfde4c6a0314df95666e	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	146	146	AI_PURCHASE_INITIAL_VALUE	read	ec1a817c2e7dd5c46762a20ccefce8549c68665e1bee2e61ca380d203c0637a1	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	147	147	AI_MINIMUM_PURCHASE_VALUE	read	1d71716472e52fd399729757fe08d309fc896521407c485c9dc8eb2b7e4b9d89	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	148	148	AI_DIMENSION_DOOR_SPELL_POINTS	read	dfac069cc01e3702043c6e7fb5a61f974dea50566494d2794be46d6322da9b96	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	149	149	AI_MAX_MAGE_GUILD_LEVEL	read	e3231023744d23ea328ca601152063e1c16f1cf0bde589d94583fc72bb43d6e9	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
src/SOURCE/PHILAI.cpp	150	150	AI_TOWN_ARMY_SLOTS	read	c47edf6000fccc4ef1721f0b37a1ab3853d5cc108bd84737d1ba4953d8d3fe11	B44: all 84 bodies incl two private owner-slot inlines and empty/constant routines; full strategic AI, purchase/path/teleport/value/battle/interaction/transfer/event/cache logic, 218 numeric macros and data; H17/H19-H22/H24-H27/H29-H31/H33/H55/H71/H82/H87/H89-H96/R44/R45
