path	line	end	name	signature	kind	properties	va	status	body_sha256	review
src/SOURCE/COMMAND.cpp	1412	1551	WinCombatHandler	(struct tag_message & message)	cpp		0x0042de7d	unread	0d44e564770449e8fb15b54a828d599e67e20e1322d3d9843fc8165c86be4989	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	1554	1568	combatManager::ClearWinLoseBottom	(class heroWindow * window)	cpp		0x0042e370	unread	efab8c3b48ad26325d659c38bfcd396d055a1cf47c71aa13b9d2460cc1c99cf3	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	1571	1640	combatManager::ShowWinLoseArtifact	(class heroWindow * window,ArtifactType artifact)	cpp		0x0042e478	unread	21ea3e6ae10dbae607c5c57a417cadb75eecb1b3912c2290c081968e87bc1be7	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	1643	1719	combatManager::ShowSkeletons	(class heroWindow * window)	cpp		0x0042e715	unread	21e18ef3ec28cf035e288fbc08adc693f619a2fe5e719af67c7af27e51af0113	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	1722	1799	combatManager::ShowEagleEyeSpell	(class heroWindow * window)	cpp		0x0042e93a	unread	ae52b210ef8b04c4fbd55a6beff0592f7de8b86f1025d18aec7c78159520bf65	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	1802	1970	combatManager::ShowDeadArmies	(class heroWindow * window)	cpp		0x0042ec2c	unread	a4226bcdc003d0f8c1d8593553eaaf192db66c0b0d952bee210f7a0b551d0662	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	1973	2204	combatManager::DoVictory	(CombatResult winningSide)	cpp		0x0042f601	unread	890fcb418e6b8d8a7aaac8ea4c56fc8ea687f360856ebd01159bfd415d1a439a	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2207	2288	combatManager::DoLoseWindow	(void)	cpp		0x00430118	unread	63dcbc30266af1c16de454ed5d556ee6d2f45d0f82fa58796df26f9e47ee6401	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2291	2364	combatManager::DoSurrender	(void)	cpp		0x0043049b	unread	d5989bc33bde2bbd44c8ffda477c90cb9f493b107b1479845341f0f5f300732f	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2367	2379	combatManager::CheckChangeSelector	(void)	cpp		0x00430858	unread	9102635ffbf8ac3adc28b1812347c8ecebe27a599103c3294fb98f0f53fed528	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2382	2397	combatManager::CheckCastleAttack	(void)	cpp		0x0043090d	unread	8aa2b26cdd1285781f848b9cfac7af6d7f25aa32ee45d08110cabf4c202cf4a8	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2400	2415	combatManager::CheckGetAIMove	(void)	cpp		0x004309fa	unread	b91cdd98d96f012f5fb63ba15699b19812ddc872a4434ab2a142085ff2dd1341	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2418	2444	combatManager::GetControl	(void)	cpp		0x00430ab0	unread	89c564faa2643ada0e5a51cab36e64616d1e7d308660a6aae0771ad314e0f143	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2447	2466	combatManager::ResetMouse	(void)	cpp		0x00430bff	unread	d4bbe2a9b49f8ef280eada394219bae6272cf64bc4b07e2b35712e7b873c91f9	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2469	2614	combatManager::ProcessNextAction	(struct tag_message & message)	cpp		0x00430cbe	unread	13be22df41dd768880e32234fb70622906cd2068a0585eca1828f7fe143d5f87	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2617	2655	combatManager::ResetCyclingCreatures	(void)	cpp		0x004312c9	unread	6f641a1d8c1c5e1a7a9cf028bdfacab524d980ef79fcd49d47201e86cbdb9bbf	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2658	2676	combatManager::ResetCycleTimers	(void)	cpp		0x004314da	unread	ea04fd7450ff3d625490014823aef11e3ca3af0ba963800aa1e252fd616920ba	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2679	2681	InCombatArea	(i32 x,i32 y)	cpp		0x004315b9	unread	62202979059d19b7fff0a56222e1e42db93e2245c24c0e834a9e70eb73670728	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2684	2873	combatManager::CycleCombatScreen	(void)	cpp		0x004315fa	unread	129d407f7dc960520d68f5c05a0112fe568d4706aabec1077df02ff3c6225bca	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2876	2880	combatManager::SetCombatViewArmySmallLevel	(i32 level)	cpp		0x00431f2a	unread	76b48f48358efcb73a8a642cf78fd692d3e16eb0f7e503aec402d7404a42c834	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2883	2897	combatManager::SetCombatGrid	(i32 showGrid,i32 showMouseHex,i32 shadeLevel)	cpp		0x00431f5a	unread	86780bc1e45cb75fdc4966db2ba605a6ada3e5a34d21bc8e7ddd277f37a07b13	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2900	2960	combatManager::AddArmy	(CombatSide side,CreatureType monsterType,i32 quantity,i32 hex,MonsterFlags flags,i32 animate)	cpp		0x00432015	unread	1e7774ba9e671b8ad509da38c986af2896d80db47b04f7962c8a369412ac6aec	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2963	2991	combatManager::SetupSmallView	(void)	cpp		0x00432338	unread	d41911354b2bd448a2ea4addfc2d8a0b0495ec9aeaba6c24f1f134129a614f84	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	2994	3116	combatManager::ViewBallista	(i32 quickView)	cpp		0x00432475	unread	0285ded61a268ade4b822f2bb26ab3d18ab14172133eb9fa6d57fe70071984ae	STALE: B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/CURSOR.cpp	58	80	advManager::StartCursor	(MapDirection direction)	cpp		0x004332d0	unread	2291dc8dceb28754c2b1c8c095cb99e6783bddbb1ee4811e5f8d826e653ed8d6	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	83	101	advManager::StopCursor	(i32 stopSound)	cpp		0x004333f4	unread	248823ba522c6f1e9419aafebcc1ed719927fdc257539bc9202d1bf1f0cbc5fa	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	104	282	advManager::DrawCursor	(void)	cpp		0x004334da	unread	7408e1e8ee039a48f37e556e155bbd4ebd3d8cbd01a63d47df13b36157173c38	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	285	360	advManager::DrawCursorShadow	(void)	cpp		0x00433ab7	unread	a5bbf0c495ea0649d303849405d1f6ecd39f262dacd9e7929fd257fd8ef33243	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	363	378	advManager::GetCursorBaseFrame	(MapDirection direction)	cpp		0x00433dde	unread	fd7904d1e19bc2bdb8f4d728f01a47e84f694c2080de6926d0ea1e9c283a5e3e	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	381	425	advManager::TurnTo	(MapDirection direction)	cpp		0x00433e2c	unread	ac6ad2c10d045e46a7d05284e3026bb78dc014d0d95ca7d1036c11118ade93d2	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	428	444	advManager::GetMoveShowIt	(hero * movingHero,MapDirection direction)	cpp		0x0043403f	unread	7a621b0a71e013ab94c66549016db83221297b67b3acf5f0a42af7513d3bbae3	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	447	869	advManager::MoveHero	(MapDirection direction,i32 stopAfterMove,i32 * eventX,i32 * eventY,i32 * outOfMobility,i32 processEvent,i32 * adjacentMonster,i32 forceMove)	cpp		0x004340ca	unread	43242333123bd5550e00049633c4f8df67ab503fb568b977338d3e3b6d871263	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	872	916	advManager::CheckAdjacentMon	(i32 * adjacentMonster)	cpp		0x004351c5	unread	d41b5bcb4233e739f26145a1773db1ca90a46fa1e4f6b1021a5093e07c991f0b	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	919	950	advManager::ValidMoveWithEvent	(hero * movingHero,MapDirection direction)	cpp		0x0043531b	unread	acffa09647774b3bd76ad580cad5780f3a3883fc632b14c55054b44294d2a8a0	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	953	1033	advManager::ValidMove	(MapDirection direction,i32 eventMode)	cpp		0x00435431	unread	0e2bb7b0f58a02109ef0efb9ca00a92972d723a9ac441196842f4e5490251dbd	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	1036	1068	advManager::MoveOrigin	(i32 directionX,i32 directionY)	cpp		0x00435888	unread	92eb6a4ea6de1ac6f1fcc859521c3baf87541ef8136aebeda350a27474f82f84	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	1071	1232	advManager::ProcessMapChange	(SMapChange change)	cpp		0x00435ad8	unread	dd8924c7c14f1c58eea39a5abc52a650a13ff837dfb83d3c9e92df0271d311a4	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	1235	1268	advManager::ProcessIncomingSingleMapChange	(SMapChange * incoming)	cpp		0x004361dd	unread	9f879a52e00de1bd4bca5dbe778225928e2addd2efae31ff877f80613d6e5d7c	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	1271	1290	advManager::ProcessIncomingGroupMapChange	(char * incomingData)	cpp		0x00436366	unread	554ede133c66fc99997877e219f6aaa75389555ae2a799b81891e34fb1be7550	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	1293	1300	advManager::PurgeMapChangeQueue	(void)	cpp		0x0043640d	unread	ca7e1070badd12dcab05b77defcb8de2581f859c16853a364cb23ad116e05fff	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	1303	1348	advManager::UnwindMapChangeQueue	(i32 maximumToUnwind,i32 processChanges)	cpp		0x0043646b	unread	8b0ce6d0c647ecbb093fdf9b96000f3f1a44ef1f1d020ae8eba588252e9c9011	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/CURSOR.cpp	1351	1392	SendMapChange	(MapChangeType type,i8 id,u8 x,u8 y,i32 player,u8 stopAfterMove,u8 direction)	cpp		0x00436620	unread	ea362b989a41087b141db50596a93d2b8e96b59b91bc67e22c3a8c9fc86c146c	STALE: B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/Campaign.cpp	124	280	game::HandleCampaignWin	(void)	cpp		0x00421f00	unread	27e25ef72124974af241a804b2dc4382421ed932729ef26cc432da7ff2073400	STALE: B40: all seven bodies; complete win/replay/track/bonus/handler/side-switch/reset/map/hero/award/carryover paths, constants and data; H30/H31/H32/H71/H79/H80/H81/R39
src/SOURCE/Campaign.cpp	283	383	game::PlayPreScenarioSmacker	(CampaignSide side,i32 map)	cpp		0x004223f0	unread	e4e4e37fa34e539c17e5fdeb258fd59f3b283b6003b39a6b08394fabafc24eed	STALE: B40: all seven bodies; complete win/replay/track/bonus/handler/side-switch/reset/map/hero/award/carryover paths, constants and data; H30/H31/H32/H71/H79/H80/H81/R39
src/SOURCE/Campaign.cpp	386	480	game::ShowCampaignInfo	(i32 viewOnly,i32)	cpp		0x004226d2	unread	5db1771adb7825f3eb767240ba8af1759c861059ea0c8ed6981e82de6d5a2888	STALE: B40: all seven bodies; complete win/replay/track/bonus/handler/side-switch/reset/map/hero/award/carryover paths, constants and data; H30/H31/H32/H71/H79/H80/H81/R39
src/SOURCE/Campaign.cpp	483	691	game::CampaignInfoUpdate	(i32 redraw)	cpp		0x00422adc	unread	801b6f048536762701241d4b91e919a33e297f4fbfdebba33195ff8ce920d38f	STALE: B40: all seven bodies; complete win/replay/track/bonus/handler/side-switch/reset/map/hero/award/carryover paths, constants and data; H30/H31/H32/H71/H79/H80/H81/R39
src/SOURCE/Campaign.cpp	694	812	CampaignHandler	(struct tag_message & message)	cpp		0x004233b8	unread	14303af7b0fd1500f3de7ffccb9f236e19b3e2389705b5e1e0773b1ac0ea45ae	STALE: B40: all seven bodies; complete win/replay/track/bonus/handler/side-switch/reset/map/hero/award/carryover paths, constants and data; H30/H31/H32/H71/H79/H80/H81/R39
src/SOURCE/Campaign.cpp	815	820	game::InitEntireCampaign	(CampaignSide side)	cpp		0x00423842	unread	2094baa2c10e6fb1b749874e871b631ffa98dff208530d72e1e038deff9699b0	STALE: B40: all seven bodies; complete win/replay/track/bonus/handler/side-switch/reset/map/hero/award/carryover paths, constants and data; H30/H31/H32/H71/H79/H80/H81/R39
src/SOURCE/Campaign.cpp	823	1081	game::InitCampaignMap	(void)	cpp		0x0042387e	unread	064c835dc3a29764ed5f7a1deb7089078f9de18b5e007d657a261a978ee28947	STALE: B40: all seven bodies; complete win/replay/track/bonus/handler/side-switch/reset/map/hero/award/carryover paths, constants and data; H30/H31/H32/H71/H79/H80/H81/R39
src/SOURCE/Castle.cpp	107	118	(anonymous)::CannotRecruitHero	(void)	cpp	inline		unread	acada5820624c2ab870ba6687722424dc2dd48ca70a88e188c43e758496b197b	STALE: B30: all three bodies incl CannotRecruitHero inline; complete construction/upgrade/captain/terrain/status/hover/formation/recruit/buy paths and data; H01/H20/H24/H30/H31/H72/H73/R30
src/SOURCE/Castle.cpp	123	468	townManager::SetupCastle	(heroWindow * window,i32 updateOnly)	cpp		0x00424320	unread	db3b8f4b85cab2679736b1a011f4eaf7f9782d8f5f14e0eeb36c9bd485d04e25	STALE: B30: all three bodies incl CannotRecruitHero inline; complete construction/upgrade/captain/terrain/status/hover/formation/recruit/buy paths and data; H01/H20/H24/H30/H31/H72/H73/R30
src/SOURCE/Castle.cpp	471	828	CastleHandler	(tag_message & message)	cpp		0x00425230	unread	8a5cf95b82c6eeb768fa995ac030c011e3477f26af3a5bd81d24fb8247c3c75b	STALE: B30: all three bodies incl CannotRecruitHero inline; complete construction/upgrade/captain/terrain/status/hover/formation/recruit/buy paths and data; H01/H20/H24/H30/H31/H72/H73/R30
src/SOURCE/DRAWING.cpp	111	115	combatManager::NoShowCombatLog	(char * message)	cpp		0x00437d10	unread	a9ac462ab1487d0fdfc84c6e7f909b1fdbef409c203e6627ab3bad6834b73497	STALE: B17: all 13 bodies incl both CombatMessage overloads and complete DrawFrame/DrawSmallView; full message/grid/background/hero/wall/moat/mini-view ordering; H01/H20/H28/H34-H36/H41/H42/R19
src/SOURCE/DRAWING.cpp	118	140	combatManager::ClearCombatMessages	(i32 force)	cpp		0x00437d48	unread	f9fa18f3d9326f99b4617da570f8195f047302ebdcca2345a482230373c26b9c	STALE: B17: all 13 bodies incl both CombatMessage overloads and complete DrawFrame/DrawSmallView; full message/grid/background/hero/wall/moat/mini-view ordering; H01/H20/H28/H34-H36/H41/H42/R19
src/SOURCE/DRAWING.cpp	143	152	combatManager::CheckUpdateCombatMessages	(void)	cpp		0x00437e02	unread	0ef560c05eb6ece1adb8290864648bc768bbe34f1faa36e84d20c6ed43d61256	STALE: B17: all 13 bodies incl both CombatMessage overloads and complete DrawFrame/DrawSmallView; full message/grid/background/hero/wall/moat/mini-view ordering; H01/H20/H28/H34-H36/H41/H42/R19
src/SOURCE/DRAWING.cpp	160	256	combatManager::CombatMessage	(char * message,i32 updateScreen,i32 retainPrevious,i32 clear)	cpp		0x00437e48	unread	fc8dc745d91a713684b7bcf668a2225e931a95466ea2195f66c5d357be12f5de	STALE: B17: all 13 bodies incl both CombatMessage overloads and complete DrawFrame/DrawSmallView; full message/grid/background/hero/wall/moat/mini-view ordering; H01/H20/H28/H34-H36/H41/H42/R19
src/SOURCE/DRAWING.cpp	259	353	combatManager::CombatMessage	(CombatMessageCommand messageType)	cpp		0x004381ef	unread	034f26cd02b13eaf4f3568ecdbe658d9f9b357b93788e5fa74e16f06ab597254	STALE: B17: all 13 bodies incl both CombatMessage overloads and complete DrawFrame/DrawSmallView; full message/grid/background/hero/wall/moat/mini-view ordering; H01/H20/H28/H34-H36/H41/H42/R19
src/SOURCE/DRAWING.cpp	356	378	combatManager::ResetLimitCreature	(void)	cpp		0x00438566	unread	6e05bcd60186e078f0397cbe317a2266aab3bded0e6ece8d1009a2ac24dca656	STALE: B17: all 13 bodies incl both CombatMessage overloads and complete DrawFrame/DrawSmallView; full message/grid/background/hero/wall/moat/mini-view ordering; H01/H20/H28/H34-H36/H41/H42/R19
src/SOURCE/DRAWING.cpp	381	390	combatManager::UpdateCombatArea	(void)	cpp		0x00438645	unread	23cdb94db6b3c395cbd8af6bc389fadcc0d2da7ae9bb44b726c1d933270d8c0a	STALE: B17: all 13 bodies incl both CombatMessage overloads and complete DrawFrame/DrawSmallView; full message/grid/background/hero/wall/moat/mini-view ordering; H01/H20/H28/H34-H36/H41/H42/R19
